id	description	number_of_orders	price	url
4001228039558	Длинный женский кошелек на ремешке, женские кошельки, клатч, Дамский кошелек на молнии, карман для телефона, держатель для карт, для девочек, ...	63 продано	312,15 руб.	//aliexpress.ru/item/4001228039558.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-28&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000510240729	Сумка для мобильного телефона из кожи страуса, с тиснением, кошелек на ремешке, сумка на плечо для телефона	31 продано	1 138,20 руб.	//aliexpress.ru/item/4000510240729.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-29&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000117502887	Женский милый мини-кошелек для девушек, элегантный держатель для карт, кошелек для монет, маленькая сумочка-клатч из искусственной кожи, мод...	27 продано	238,29 - 255,76 руб.	//aliexpress.ru/item/4000117502887.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-30&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
33025677150	Кошелек Baellerry мужской, кожаный, на молнии, с отделением для карт	4 продано	601,27 руб.	//aliexpress.ru/item/33025677150.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-31&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
33049800361	SIKU мужской кожаный чехол для паспорта ручной работы держатель для карт известный бренд Обложка для паспорта	108 продано	978,55 руб.	//aliexpress.ru/item/33049800361.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-32&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000545708407	Женские кожаные кошельки с отделением для монет и карт, женские сумки для денег, повседневный длинный Дамский клатч, кошелек для телефона, Ж...	64 продано	911,03 руб.	//aliexpress.ru/item/4000545708407.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-33&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000041488632	Известный бренд, Длинный кошелек, два сложения, женские кошельки, шнурок, нубук, кожа, на молнии, замшевый кошелек, женская сумка-клатч carteira ...	28 продано	238,29 - 359,81 руб.	//aliexpress.ru/item/4000041488632.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-34&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000831360136	Кошелек женский кошелек женские кошельки телефон карманный держатель для карт DFT5509	3 продано	1 005,55 руб.	//aliexpress.ru/item/4000831360136.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-35&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
32814135287	Женские бумажники Badiya, вместительный клатч из искусственной кожи с кошельком и мультипликационным принтом, держатель для карт, кошелек для ...	55 продано	389,99 руб.	//aliexpress.ru/item/32814135287.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-36&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000843457030	Женский кожаный кошелек, держатель для карт, клатч, кошелек для телефона, сумка, кошелек	19 продано	199,37 руб.	//aliexpress.ru/item/4000843457030.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-37&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
32992279926	Длинный кошелек, мужские кошельки, Длинный складной деловой кошелек из искусственной кожи, кошелек для денег, держатель для карт, кошелек дл...	7 продано	200,96 - 581,41 руб.	//aliexpress.ru/item/32992279926.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-38&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000748643930	Женский кошелек, маленький короткий кожаный кошелек карамельных цветов в форме сердца, роскошный брендовый Известный мини женский модный к...	111 продано	232,73 руб.	//aliexpress.ru/item/4000748643930.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-39&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000431287649	Русские обложки для документов со вставкой для автокументов из прозрачного ПВХ для всех типов документов на автомобиле	11 продано	406,67 руб.	//aliexpress.ru/item/4000431287649.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-40&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4001221907006	Aelicy женский двустворчатый кожаный кошелек-клатч, кошелек для карт, Женский кошелек из искусственной кожи, Длинный кошелек, черный/розовый/с...		261,32 - 470,21 руб.	//aliexpress.ru/item/4001221907006.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-41&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
33024552397	Женский кошелек, минималистичный дизайнерский тонкий длинный двойной клатч, кожаный брендовый Кошелек для монет, Женский кошелек с держате...	151 продано	228,76 руб.	//aliexpress.ru/item/33024552397.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-42&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000185244611	Кошелек из натуральной бычьей кожи для женщин и мужчин, винтажный короткий маленький кошелек ручной работы с отделением для кредитных карт,...	19 продано	1 011,91 руб.	//aliexpress.ru/item/4000185244611.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-43&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000717699774	Новинка 2020, хит продаж, Радужный короткий длинный кошелек с принтом Six Siege, мультяшная сумка для денег из искусственной кожи, визитница для по...		822,08 руб.	//aliexpress.ru/item/4000717699774.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-44&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000323952716	Короткий кошелек Midoriya Izuku/Todoroki Shoto из искусственной кожи с карманом для монет, аниме My Hero Academia	16 продано	333,60 руб.	//aliexpress.ru/item/4000323952716.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-45&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000077906566	Модный женский кожаный кошелек, клатч, кошелек, женская маленькая сумка, держатель для карт, органайзер для монет	85 продано	449,56 - 451,95 руб.	//aliexpress.ru/item/4000077906566.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-46&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4001065368353	DICIHAYA женский кошелек, маленький и тонкий кожаный кошелек, женские бумажники, держатели для карт, короткий женский кошелек, маленький дамски...	46 продано	880,85 руб.	//aliexpress.ru/item/4001065368353.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-47&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4001327902040	Женские кошельки с принтом, Длинный кошелек из искусственной кожи для путешествий, водонепроницаемый клатч с отделением для монет	3 продано	821,28 руб.	//aliexpress.ru/item/4001327902040.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-48&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000401177065	Модные длинные женские кошельки, высококачественные кошельки из искусственной кожи с блестками и держателем для карт, Женский кошелек на м...	115 продано	792,69 руб.	//aliexpress.ru/item/4000401177065.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-49&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
4000308654435	Высококачественный новый дизайн, Женский кошелек с мультяшной собачкой, модные бумажники из искусственной кожи, Женский Длинный дизайнерс...	17 продано	316,92 - 568,70 руб.	//aliexpress.ru/item/4000308654435.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-50&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
33006323316	Модный мини-кошелек, женские кошельки из натуральной кожи, Женский кошелек на молнии с застежкой, кошелек для монет, держатель для ID карт, то...	144 продано	747,41 руб.	//aliexpress.ru/item/33006323316.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-51&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
32813668545	"Кошелек ""Playstation"", Молодежный студенческий короткий кошелек для игр, складной кошелек в форме консоли"	148 продано	393,17 руб.	//aliexpress.ru/item/32813668545.html?algo_pvid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0&algo_expid=99b81a5d-0c59-4ef2-a50a-fef7c7229fd0-52&btsid=0b8b158f16010313673686464ef2cb&ws_ab_test=searchweb0_0,searchweb201602_,searchweb201603_
